   0.000000000000e+00  -3.056007503096e-01
   4.882812500000e-02  -2.613000094520e-01
   9.765625000000e-02  -2.258369146594e-01
   1.464843750000e-01  -1.971811188532e-01
   1.953125000000e-01  -1.738230288310e-01
   2.441406250000e-01  -1.546062468540e-01
   2.929687500000e-01  -1.386718914451e-01
   3.417968750000e-01  -1.253535256019e-01
   3.906250000000e-01  -1.141336740951e-01
   4.394531250000e-01  -1.046140320991e-01
   4.882812500000e-01  -9.648374030626e-02
   5.371093750000e-01  -8.948986770254e-02
   5.859375000000e-01  -8.343630020458e-02
   6.347656250000e-01  -7.816599795130e-02
   6.835937500000e-01  -7.355251328215e-02
   7.324218750000e-01  -6.949082652520e-02
   7.812500000000e-01  -6.589753287191e-02
   8.300781250000e-01  -6.270230052897e-02
   8.789062500000e-01  -5.984957273035e-02
   9.277343750000e-01  -5.728746592724e-02
   9.765625000000e-01  -5.498265947366e-02
   1.025390625000e+00  -5.289682413944e-02
   1.074218750000e+00  -5.100358737460e-02
   1.123046875000e+00  -4.927881939799e-02
   1.171875000000e+00  -4.770333266904e-02
   1.220703125000e+00  -4.625852141319e-02
   1.269531250000e+00  -4.493026153458e-02
   1.318359375000e+00  -4.370502197236e-02
   1.367187500000e+00  -4.257229656595e-02
   1.416015625000e+00  -4.152119074823e-02
   1.464843750000e+00  -4.054576925350e-02
   1.513671875000e+00  -3.963698044292e-02
   1.562500000000e+00  -3.878802777787e-02
   1.611328125000e+00  -3.799415833799e-02
   1.660156250000e+00  -3.725076026497e-02
   1.708984375000e+00  -3.655230682630e-02
   1.757812500000e+00  -3.589386808370e-02
   1.806640625000e+00  -3.527435661799e-02
   1.855468750000e+00  -3.468974903972e-02
   1.904296875000e+00  -3.413521276179e-02
   1.953125000000e+00  -3.361231756491e-02
   2.001953125000e+00  -3.311569092409e-02
   2.050781250000e+00  -3.264242553985e-02
   2.099609375000e+00  -3.219478044963e-02
   2.148437500000e+00  -3.176750264096e-02
   2.197265625000e+00  -3.136053592975e-02
   2.246093750000e+00  -3.097155693770e-02
   2.294921875000e+00  -3.060042469967e-02
   2.343750000000e+00  -3.024532461359e-02
   2.392578125000e+00  -2.990463280389e-02
   2.441406250000e+00  -2.957909076435e-02
   2.490234375000e+00  -2.926647958740e-02
   2.539062500000e+00  -2.896565729750e-02
   2.587890625000e+00  -2.867687105760e-02
   2.636718750000e+00  -2.839919968052e-02
   2.685546875000e+00  -2.813179804413e-02
   2.734375000000e+00  -2.787415190401e-02
   2.783203125000e+00  -2.762610696325e-02
   2.832031250000e+00  -2.738653630827e-02
   2.880859375000e+00  -2.715459652516e-02
   2.929687500000e+00  -2.693096827728e-02
   2.978515625000e+00  -2.671495606440e-02
   3.027343750000e+00  -2.650548056270e-02
   3.076171875000e+00  -2.630246305467e-02
   3.125000000000e+00  -2.610667963201e-02
   3.173828125000e+00  -2.591604550897e-02
   3.222656250000e+00  -2.573137655143e-02
   3.271484375000e+00  -2.555201520300e-02
   3.320312500000e+00  -2.537837104568e-02
   3.369140625000e+00  -2.520932049397e-02
   3.417968750000e+00  -2.504459413983e-02
   3.466796875000e+00  -2.488574154199e-02
   3.515625000000e+00  -2.472967472802e-02
   3.564453125000e+00  -2.457849954580e-02
   3.613281250000e+00  -2.443136850102e-02
   3.662109375000e+00  -2.428856982980e-02
   3.710937500000e+00  -2.414781870004e-02
   3.759765625000e+00  -2.401116184004e-02
   3.808593750000e+00  -2.387842391098e-02
   3.857421875000e+00  -2.374880295019e-02
   3.906250000000e+00  -2.362180329432e-02
   3.955078125000e+00  -2.349815154896e-02
   4.003906250000e+00  -2.337678126199e-02
   4.052734375000e+00  -2.325957967646e-02
   4.101562500000e+00  -2.314387552640e-02
   4.150390625000e+00  -2.303113062438e-02
   4.199218750000e+00  -2.292044519651e-02
   4.248046875000e+00  -2.281233855411e-02
   4.296875000000e+00  -2.270656110117e-02
   4.345703125000e+00  -2.260325907577e-02
   4.394531250000e+00  -2.250142267738e-02
   4.443359375000e+00  -2.240223972420e-02
   4.492187500000e+00  -2.230511724950e-02
   4.541015625000e+00  -2.220973718619e-02
   4.589843750000e+00  -2.211650369411e-02
   4.638671875000e+00  -2.202487866533e-02
   4.687500000000e+00  -2.193422817317e-02
   4.736328125000e+00  -2.184618245362e-02
   4.785156250000e+00  -2.175961809235e-02
   4.833984375000e+00  -2.167409768925e-02
   4.882812500000e+00  -2.159071333141e-02
   4.931640625000e+00  -2.150925764318e-02
   4.980468750000e+00  -2.142805891397e-02
   5.029296875000e+00  -2.134923699472e-02
   5.078125000000e+00  -2.127123267502e-02
   5.126953125000e+00  -2.119460207145e-02
   5.175781250000e+00  -2.111984009027e-02
   5.224609375000e+00  -2.104593518038e-02
   5.273437500000e+00  -2.097322764385e-02
   5.322265625000e+00  -2.090135854308e-02
   5.371093750000e+00  -2.083106261537e-02
   5.419921875000e+00  -2.076208623081e-02
